instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
13401090,52348,GRANULES24APRFUT,GRANULES,0.0,2024-04-25,0.0,0.05,2000,FUT,NFO-FUT,NFO
13055746,50999,GRANULES24MAYFUT,GRANULES,0.0,2024-05-30,0.0,0.05,2000,FUT,NFO-FUT,NFO
10789378,42146,GRANULES24JUNFUT,GRANULES,0.0,2024-06-27,0.0,0.05,2000,FUT,NFO-FUT,NFO
15080194,58907,GRASIM24APRFUT,GRASIM,0.0,2024-04-25,0.0,0.05,477,FUT,NFO-FUT,NFO
13056002,51000,GRASIM24MAYFUT,GRASIM,0.0,2024-05-30,0.0,0.05,477,FUT,NFO-FUT,NFO
10789890,42148,GRASIM24JUNFUT,GRASIM,0.0,2024-06-27,0.0,0.05,477,FUT,NFO-FUT,NFO
15080450,58908,GUJGASLTD24APRFUT,GUJGASLTD,0.0,2024-04-25,0.0,0.05,1250,FUT,NFO-FUT,NFO
13056258,51001,GUJGASLTD24MAYFUT,GUJGASLTD,0.0,2024-05-30,0.0,0.05,1250,FUT,NFO-FUT,NFO
10790146,42149,GUJGASLTD24JUNFUT,GUJGASLTD,0.0,2024-06-27,0.0,0.05,1250,FUT,NFO-FUT,NFO
15080706,58909,HAL24APRFUT,HAL,0.0,2024-04-25,0.0,0.05,300,FUT,NFO-FUT,NFO
13056514,51002,HAL24MAYFUT,HAL,0.0,2024-05-30,0.0,0.05,300,FUT,NFO-FUT,NFO
10872322,42470,HAL24JUNFUT,HAL,0.0,2024-06-27,0.0,0.05,300,FUT,NFO-FUT,NFO
15080962,58910,HAVELLS24APRFUT,HAVELLS,0.0,2024-04-25,0.0,0.05,500,FUT,NFO-FUT,NFO
13056770,51003,HAVELLS24MAYFUT,HAVELLS,0.0,2024-05-30,0.0,0.05,500,FUT,NFO-FUT,NFO
10872578,42471,HAVELLS24JUNFUT,HAVELLS,0.0,2024-06-27,0.0,0.05,500,FUT,NFO-FUT,NFO
15081218,58911,HCLTECH24APRFUT,HCLTECH,0.0,2024-04-25,0.0,0.05,700,FUT,NFO-FUT,NFO
13057026,51004,HCLTECH24MAYFUT,HCLTECH,0.0,2024-05-30,0.0,0.05,700,FUT,NFO-FUT,NFO
10963458,42826,HCLTECH24JUNFUT,HCLTECH,0.0,2024-06-27,0.0,0.05,700,FUT,NFO-FUT,NFO
15081474,58912,HDFCAMC24APRFUT,HDFCAMC,0.0,2024-04-25,0.0,0.05,300,FUT,NFO-FUT,NFO
13057282,51005,HDFCAMC24MAYFUT,HDFCAMC,0.0,2024-05-30,0.0,0.05,300,FUT,NFO-FUT,NFO
10965506,42834,HDFCAMC24JUNFUT,HDFCAMC,0.0,2024-06-27,0.0,0.05,300,FUT,NFO-FUT,NFO
15083010,58918,HDFCBANK24APRFUT,HDFCBANK,0.0,2024-04-25,0.0,0.05,550,FUT,NFO-FUT,NFO
13057538,51006,HDFCBANK24MAYFUT,HDFCBANK,0.0,2024-05-30,0.0,0.05,550,FUT,NFO-FUT,NFO
11312898,44191,HDFCBANK24JUNFUT,HDFCBANK,0.0,2024-06-27,0.0,0.05,550,FUT,NFO-FUT,NFO
15083266,58919,HDFCLIFE24APRFUT,HDFCLIFE,0.0,2024-04-25,0.0,0.05,1100,FUT,NFO-FUT,NFO
13057794,51007,HDFCLIFE24MAYFUT,HDFCLIFE,0.0,2024-05-30,0.0,0.05,1100,FUT,NFO-FUT,NFO
11313154,44192,HDFCLIFE24JUNFUT,HDFCLIFE,0.0,2024-06-27,0.0,0.05,1100,FUT,NFO-FUT,NFO
15083522,58920,HEROMOTOCO24APRFUT,HEROMOTOCO,0.0,2024-04-25,0.0,0.05,300,FUT,NFO-FUT,NFO
13058050,51008,HEROMOTOCO24MAYFUT,HEROMOTOCO,0.0,2024-05-30,0.0,0.05,300,FUT,NFO-FUT,NFO
11313410,44193,HEROMOTOCO24JUNFUT,HEROMOTOCO,0.0,2024-06-27,0.0,0.05,300,FUT,NFO-FUT,NFO
15083778,58921,HINDALCO24APRFUT,HINDALCO,0.0,2024-04-25,0.0,0.05,1400,FUT,NFO-FUT,NFO
13058306,51009,HINDALCO24MAYFUT,HINDALCO,0.0,2024-05-30,0.0,0.05,1400,FUT,NFO-FUT,NFO
11313666,44194,HINDALCO24JUNFUT,HINDALCO,0.0,2024-06-27,0.0,0.05,1400,FUT,NFO-FUT,NFO
15084034,58922,HINDCOPPER24APRFUT,HINDCOPPER,0.0,2024-04-25,0.0,0.05,5300,FUT,NFO-FUT,NFO
13058562,51010,HINDCOPPER24MAYFUT,HINDCOPPER,0.0,2024-05-30,0.0,0.05,5300,FUT,NFO-FUT,NFO
11567362,45185,HINDCOPPER24JUNFUT,HINDCOPPER,0.0,2024-06-27,0.0,0.05,5300,FUT,NFO-FUT,NFO
15084290,58923,HINDPETRO24APRFUT,HINDPETRO,0.0,2024-04-25,0.0,0.05,2700,FUT,NFO-FUT,NFO
13058818,51011,HINDPETRO24MAYFUT,HINDPETRO,0.0,2024-05-30,0.0,0.05,2700,FUT,NFO-FUT,NFO
11567618,45186,HINDPETRO24JUNFUT,HINDPETRO,0.0,2024-06-27,0.0,0.05,2700,FUT,NFO-FUT,NFO
15084546,58924,HINDUNILVR24APRFUT,HINDUNILVR,0.0,2024-04-25,0.0,0.05,300,FUT,NFO-FUT,NFO
13059074,51012,HINDUNILVR24MAYFUT,HINDUNILVR,0.0,2024-05-30,0.0,0.05,300,FUT,NFO-FUT,NFO
12246786,47839,HINDUNILVR24JUNFUT,HINDUNILVR,0.0,2024-06-27,0.0,0.05,300,FUT,NFO-FUT,NFO
15084802,58925,ICICIBANK24APRFUT,ICICIBANK,0.0,2024-04-25,0.0,0.05,700,FUT,NFO-FUT,NFO
13059330,51013,ICICIBANK24MAYFUT,ICICIBANK,0.0,2024-05-30,0.0,0.05,700,FUT,NFO-FUT,NFO
12247042,47840,ICICIBANK24JUNFUT,ICICIBANK,0.0,2024-06-27,0.0,0.05,700,FUT,NFO-FUT,NFO
15085058,58926,ICICIGI24APRFUT,ICICIGI,0.0,2024-04-25,0.0,0.05,500,FUT,NFO-FUT,NFO
13059586,51014,ICICIGI24MAYFUT,ICICIGI,0.0,2024-05-30,0.0,0.05,500,FUT,NFO-FUT,NFO
12582146,49149,ICICIGI24JUNFUT,ICICIGI,0.0,2024-06-27,0.0,0.05,500,FUT,NFO-FUT,NFO
15085314,58927,ICICIPRULI24APRFUT,ICICIPRULI,0.0,2024-04-25,0.0,0.05,1500,FUT,NFO-FUT,NFO
13059842,51015,ICICIPRULI24MAYFUT,ICICIPRULI,0.0,2024-05-30,0.0,0.05,1500,FUT,NFO-FUT,NFO
12582402,49150,ICICIPRULI24JUNFUT,ICICIPRULI,0.0,2024-06-27,0.0,0.05,1500,FUT,NFO-FUT,NFO
15085570,58928,IDEA24APRFUT,IDEA,0.0,2024-04-25,0.0,0.05,80000,FUT,NFO-FUT,NFO
13060098,51016,IDEA24MAYFUT,IDEA,0.0,2024-05-30,0.0,0.05,80000,FUT,NFO-FUT,NFO
12582658,49151,IDEA24JUNFUT,IDEA,0.0,2024-06-27,0.0,0.05,80000,FUT,NFO-FUT,NFO
15086082,58930,IDFC24APRFUT,IDFC,0.0,2024-04-25,0.0,0.05,5000,FUT,NFO-FUT,NFO
13060354,51017,IDFC24MAYFUT,IDFC,0.0,2024-05-30,0.0,0.05,5000,FUT,NFO-FUT,NFO
12582914,49152,IDFC24JUNFUT,IDFC,0.0,2024-06-27,0.0,0.05,5000,FUT,NFO-FUT,NFO
15086594,58932,IDFCFIRSTB24APRFUT,IDFCFIRSTB,0.0,2024-04-25,0.0,0.05,7500,FUT,NFO-FUT,NFO
13061378,51021,IDFCFIRSTB24MAYFUT,IDFCFIRSTB,0.0,2024-05-30,0.0,0.05,7500,FUT,NFO-FUT,NFO
13275906,51859,IDFCFIRSTB24JUNFUT,IDFCFIRSTB,0.0,2024-06-27,0.0,0.05,7500,FUT,NFO-FUT,NFO
15086850,58933,IEX24APRFUT,IEX,0.0,2024-04-25,0.0,0.05,3750,FUT,NFO-FUT,NFO
13061634,51022,IEX24MAYFUT,IEX,0.0,2024-05-30,0.0,0.05,3750,FUT,NFO-FUT,NFO
13276162,51860,IEX24JUNFUT,IEX,0.0,2024-06-27,0.0,0.05,3750,FUT,NFO-FUT,NFO
15087618,58936,IGL24APRFUT,IGL,0.0,2024-04-25,0.0,0.05,1375,FUT,NFO-FUT,NFO
13061890,51023,IGL24MAYFUT,IGL,0.0,2024-05-30,0.0,0.05,1375,FUT,NFO-FUT,NFO
13277698,51866,IGL24JUNFUT,IGL,0.0,2024-06-27,0.0,0.05,1375,FUT,NFO-FUT,NFO
15087874,58937,INDHOTEL24APRFUT,INDHOTEL,0.0,2024-04-25,0.0,0.05,2000,FUT,NFO-FUT,NFO
13062146,51024,INDHOTEL24MAYFUT,INDHOTEL,0.0,2024-05-30,0.0,0.05,2000,FUT,NFO-FUT,NFO
13278210,51868,INDHOTEL24JUNFUT,INDHOTEL,0.0,2024-06-27,0.0,0.05,2000,FUT,NFO-FUT,NFO
15088642,58940,INDIACEM24APRFUT,INDIACEM,0.0,2024-04-25,0.0,0.05,2900,FUT,NFO-FUT,NFO
13062402,51025,INDIACEM24MAYFUT,INDIACEM,0.0,2024-05-30,0.0,0.05,2900,FUT,NFO-FUT,NFO
13278466,51869,INDIACEM24JUNFUT,INDIACEM,0.0,2024-06-27,0.0,0.05,2900,FUT,NFO-FUT,NFO
15088898,58941,INDIAMART24APRFUT,INDIAMART,0.0,2024-04-25,0.0,0.05,300,FUT,NFO-FUT,NFO
13062658,51026,INDIAMART24MAYFUT,INDIAMART,0.0,2024-05-30,0.0,0.05,300,FUT,NFO-FUT,NFO
13278978,51871,INDIAMART24JUNFUT,INDIAMART,0.0,2024-06-27,0.0,0.05,300,FUT,NFO-FUT,NFO
15089154,58942,INDIGO24APRFUT,INDIGO,0.0,2024-04-25,0.0,0.05,300,FUT,NFO-FUT,NFO
13062914,51027,INDIGO24MAYFUT,INDIGO,0.0,2024-05-30,0.0,0.05,300,FUT,NFO-FUT,NFO
13279746,51874,INDIGO24JUNFUT,INDIGO,0.0,2024-06-27,0.0,0.05,300,FUT,NFO-FUT,NFO
15089410,58943,INDUSINDBK24APRFUT,INDUSINDBK,0.0,2024-04-25,0.0,0.05,500,FUT,NFO-FUT,NFO
13063170,51028,INDUSINDBK24MAYFUT,INDUSINDBK,0.0,2024-05-30,0.0,0.05,500,FUT,NFO-FUT,NFO
13280770,51878,INDUSINDBK24JUNFUT,INDUSINDBK,0.0,2024-06-27,0.0,0.05,500,FUT,NFO-FUT,NFO
15089666,58944,INDUSTOWER24APRFUT,INDUSTOWER,0.0,2024-04-25,0.0,0.05,3400,FUT,NFO-FUT,NFO
13063426,51029,INDUSTOWER24MAYFUT,INDUSTOWER,0.0,2024-05-30,0.0,0.05,3400,FUT,NFO-FUT,NFO
13354498,52166,INDUSTOWER24JUNFUT,INDUSTOWER,0.0,2024-06-27,0.0,0.05,3400,FUT,NFO-FUT,NFO
15089922,58945,INFY24APRFUT,INFY,0.0,2024-04-25,0.0,0.05,400,FUT,NFO-FUT,NFO
13063682,51030,INFY24MAYFUT,INFY,0.0,2024-05-30,0.0,0.05,400,FUT,NFO-FUT,NFO
13355010,52168,INFY24JUNFUT,INFY,0.0,2024-06-27,0.0,0.05,400,FUT,NFO-FUT,NFO
17134082,66930,IOC24APRFUT,IOC,0.0,2024-04-25,0.0,0.05,9750,FUT,NFO-FUT,NFO
13063938,51031,IOC24MAYFUT,IOC,0.0,2024-05-30,0.0,0.05,9750,FUT,NFO-FUT,NFO
13355266,52169,IOC24JUNFUT,IOC,0.0,2024-06-27,0.0,0.05,9750,FUT,NFO-FUT,NFO
17134338,66931,IPCALAB24APRFUT,IPCALAB,0.0,2024-04-25,0.0,0.05,650,FUT,NFO-FUT,NFO
13064194,51032,IPCALAB24MAYFUT,IPCALAB,0.0,2024-05-30,0.0,0.05,650,FUT,NFO-FUT,NFO
13355522,52170,IPCALAB24JUNFUT,IPCALAB,0.0,2024-06-27,0.0,0.05,650,FUT,NFO-FUT,NFO
17134594,66932,IRCTC24APRFUT,IRCTC,0.0,2024-04-25,0.0,0.05,875,FUT,NFO-FUT,NFO
13064450,51033,IRCTC24MAYFUT,IRCTC,0.0,2024-05-30,0.0,0.05,875,FUT,NFO-FUT,NFO
13357314,52177,IRCTC24JUNFUT,IRCTC,0.0,2024-06-27,0.0,0.05,875,FUT,NFO-FUT,NFO
17134850,66933,ITC24APRFUT,ITC,0.0,2024-04-25,0.0,0.05,1600,FUT,NFO-FUT,NFO
13064706,51034,ITC24MAYFUT,ITC,0.0,2024-05-30,0.0,0.05,1600,FUT,NFO-FUT,NFO
13357570,52178,ITC24JUNFUT,ITC,0.0,2024-06-27,0.0,0.05,1600,FUT,NFO-FUT,NFO
17135106,66934,JINDALSTEL24APRFUT,JINDALSTEL,0.0,2024-04-25,0.0,0.05,1250,FUT,NFO-FUT,NFO
13064962,51035,JINDALSTEL24MAYFUT,JINDALSTEL,0.0,2024-05-30,0.0,0.05,1250,FUT,NFO-FUT,NFO
13358338,52181,JINDALSTEL24JUNFUT,JINDALSTEL,0.0,2024-06-27,0.0,0.05,1250,FUT,NFO-FUT,NFO
17135362,66935,JKCEMENT24APRFUT,JKCEMENT,0.0,2024-04-25,0.0,0.05,250,FUT,NFO-FUT,NFO
13065218,51036,JKCEMENT24MAYFUT,JKCEMENT,0.0,2024-05-30,0.0,0.05,250,FUT,NFO-FUT,NFO
13358594,52182,JKCEMENT24JUNFUT,JKCEMENT,0.0,2024-06-27,0.0,0.05,250,FUT,NFO-FUT,NFO
17135618,66936,JSWSTEEL24APRFUT,JSWSTEEL,0.0,2024-04-25,0.0,0.05,675,FUT,NFO-FUT,NFO
13065474,51037,JSWSTEEL24MAYFUT,JSWSTEEL,0.0,2024-05-30,0.0,0.05,675,FUT,NFO-FUT,NFO
13360130,52188,JSWSTEEL24JUNFUT,JSWSTEEL,0.0,2024-06-27,0.0,0.05,675,FUT,NFO-FUT,NFO
17135874,66937,JUBLFOOD24APRFUT,JUBLFOOD,0.0,2024-04-25,0.0,0.05,1250,FUT,NFO-FUT,NFO
13065730,51038,JUBLFOOD24MAYFUT,JUBLFOOD,0.0,2024-05-30,0.0,0.05,1250,FUT,NFO-FUT,NFO
13360386,52189,JUBLFOOD24JUNFUT,JUBLFOOD,0.0,2024-06-27,0.0,0.05,1250,FUT,NFO-FUT,NFO
17136130,66938,KOTAKBANK24APRFUT,KOTAKBANK,0.0,2024-04-25,0.0,0.05,400,FUT,NFO-FUT,NFO
13065986,51039,KOTAKBANK24MAYFUT,KOTAKBANK,0.0,2024-05-30,0.0,0.05,400,FUT,NFO-FUT,NFO
13361666,52194,KOTAKBANK24JUNFUT,KOTAKBANK,0.0,2024-06-27,0.0,0.05,400,FUT,NFO-FUT,NFO
17136386,66939,L&TFH24APRFUT,L&TFH,0.0,2024-04-25,0.0,0.05,4462,FUT,NFO-FUT,NFO
13066242,51040,L&TFH24MAYFUT,L&TFH,0.0,2024-05-30,0.0,0.05,4462,FUT,NFO-FUT,NFO
13361922,52195,L&TFH24JUNFUT,L&TFH,0.0,2024-06-27,0.0,0.05,4462,FUT,NFO-FUT,NFO
17136642,66940,LALPATHLAB24APRFUT,LALPATHLAB,0.0,2024-04-25,0.0,0.05,300,FUT,NFO-FUT,NFO
13066498,51041,LALPATHLAB24MAYFUT,LALPATHLAB,0.0,2024-05-30,0.0,0.05,300,FUT,NFO-FUT,NFO
13365250,52208,LALPATHLAB24JUNFUT,LALPATHLAB,0.0,2024-06-27,0.0,0.05,300,FUT,NFO-FUT,NFO
17136898,66941,LAURUSLABS24APRFUT,LAURUSLABS,0.0,2024-04-25,0.0,0.05,1700,FUT,NFO-FUT,NFO
13066754,51042,LAURUSLABS24MAYFUT,LAURUSLABS,0.0,2024-05-30,0.0,0.05,1700,FUT,NFO-FUT,NFO
13365506,52209,LAURUSLABS24JUNFUT,LAURUSLABS,0.0,2024-06-27,0.0,0.05,1700,FUT,NFO-FUT,NFO
17137154,66942,LICHSGFIN24APRFUT,LICHSGFIN,0.0,2024-04-25,0.0,0.05,2000,FUT,NFO-FUT,NFO
13067266,51044,LICHSGFIN24MAYFUT,LICHSGFIN,0.0,2024-05-30,0.0,0.05,2000,FUT,NFO-FUT,NFO
13366274,52212,LICHSGFIN24JUNFUT,LICHSGFIN,0.0,2024-06-27,0.0,0.05,2000,FUT,NFO-FUT,NFO
17137410,66943,LT24APRFUT,LT,0.0,2024-04-25,0.0,0.05,300,FUT,NFO-FUT,NFO
13067522,51045,LT24MAYFUT,LT,0.0,2024-05-30,0.0,0.05,300,FUT,NFO-FUT,NFO
13366530,52213,LT24JUNFUT,LT,0.0,2024-06-27,0.0,0.05,300,FUT,NFO-FUT,NFO
17137666,66944,LTIM24APRFUT,LTIM,0.0,2024-04-25,0.0,0.05,150,FUT,NFO-FUT,NFO
13068802,51050,LTIM24MAYFUT,LTIM,0.0,2024-05-30,0.0,0.05,150,FUT,NFO-FUT,NFO
13367042,52215,LTIM24JUNFUT,LTIM,0.0,2024-06-27,0.0,0.05,150,FUT,NFO-FUT,NFO
17138946,66949,LTTS24APRFUT,LTTS,0.0,2024-04-25,0.0,0.05,200,FUT,NFO-FUT,NFO
13069058,51051,LTTS24MAYFUT,LTTS,0.0,2024-05-30,0.0,0.05,200,FUT,NFO-FUT,NFO
13367298,52216,LTTS24JUNFUT,LTTS,0.0,2024-06-27,0.0,0.05,200,FUT,NFO-FUT,NFO
17139202,66950,LUPIN24APRFUT,LUPIN,0.0,2024-04-25,0.0,0.05,850,FUT,NFO-FUT,NFO
13069314,51052,LUPIN24MAYFUT,LUPIN,0.0,2024-05-30,0.0,0.05,850,FUT,NFO-FUT,NFO
13367554,52217,LUPIN24JUNFUT,LUPIN,0.0,2024-06-27,0.0,0.05,850,FUT,NFO-FUT,NFO
17139458,66951,M&M24APRFUT,M&M,0.0,2024-04-25,0.0,0.05,350,FUT,NFO-FUT,NFO
13069826,51054,M&M24MAYFUT,M&M,0.0,2024-05-30,0.0,0.05,350,FUT,NFO-FUT,NFO
13367810,52218,M&M24JUNFUT,M&M,0.0,2024-06-27,0.0,0.05,350,FUT,NFO-FUT,NFO
17139714,66952,M&MFIN24APRFUT,M&MFIN,0.0,2024-04-25,0.0,0.05,2000,FUT,NFO-FUT,NFO
13070082,51055,M&MFIN24MAYFUT,M&MFIN,0.0,2024-05-30,0.0,0.05,2000,FUT,NFO-FUT,NFO
13368066,52219,M&MFIN24JUNFUT,M&MFIN,0.0,2024-06-27,0.0,0.05,2000,FUT,NFO-FUT,NFO
17139970,66953,MANAPPURAM24APRFUT,MANAPPURAM,0.0,2024-04-25,0.0,0.05,6000,FUT,NFO-FUT,NFO
13070338,51056,MANAPPURAM24MAYFUT,MANAPPURAM,0.0,2024-05-30,0.0,0.05,6000,FUT,NFO-FUT,NFO
13368578,52221,MANAPPURAM24JUNFUT,MANAPPURAM,0.0,2024-06-27,0.0,0.05,6000,FUT,NFO-FUT,NFO
17140226,66954,MARICO24APRFUT,MARICO,0.0,2024-04-25,0.0,0.05,1200,FUT,NFO-FUT,NFO
13391362,52310,MARICO24MAYFUT,MARICO,0.0,2024-05-30,0.0,0.05,1200,FUT,NFO-FUT,NFO
13371138,52231,MARICO24JUNFUT,MARICO,0.0,2024-06-27,0.0,0.05,1200,FUT,NFO-FUT,NFO
17140482,66955,MARUTI24APRFUT,MARUTI,0.0,2024-04-25,0.0,0.05,50,FUT,NFO-FUT,NFO
13402626,52354,MARUTI24MAYFUT,MARUTI,0.0,2024-05-30,0.0,0.05,50,FUT,NFO-FUT,NFO
13371394,52232,MARUTI24JUNFUT,MARUTI,0.0,2024-06-27,0.0,0.05,50,FUT,NFO-FUT,NFO
17140738,66956,MCDOWELL-N24APRFUT,MCDOWELL-N,0.0,2024-04-25,0.0,0.05,700,FUT,NFO-FUT,NFO
13403650,52358,MCDOWELL-N24MAYFUT,MCDOWELL-N,0.0,2024-05-30,0.0,0.05,700,FUT,NFO-FUT,NFO
13372418,52236,MCDOWELL-N24JUNFUT,MCDOWELL-N,0.0,2024-06-27,0.0,0.05,700,FUT,NFO-FUT,NFO
17140994,66957,MCX24APRFUT,MCX,0.0,2024-04-25,0.0,0.05,400,FUT,NFO-FUT,NFO
13403906,52359,MCX24MAYFUT,MCX,0.0,2024-05-30,0.0,0.05,400,FUT,NFO-FUT,NFO
13372674,52237,MCX24JUNFUT,MCX,0.0,2024-06-27,0.0,0.05,400,FUT,NFO-FUT,NFO
17141250,66958,METROPOLIS24APRFUT,METROPOLIS,0.0,2024-04-25,0.0,0.05,400,FUT,NFO-FUT,NFO
13405954,52367,METROPOLIS24MAYFUT,METROPOLIS,0.0,2024-05-30,0.0,0.05,400,FUT,NFO-FUT,NFO
13372930,52238,METROPOLIS24JUNFUT,METROPOLIS,0.0,2024-06-27,0.0,0.05,400,FUT,NFO-FUT,NFO
17141506,66959,MFSL24APRFUT,MFSL,0.0,2024-04-25,0.0,0.05,800,FUT,NFO-FUT,NFO
13408002,52375,MFSL24MAYFUT,MFSL,0.0,2024-05-30,0.0,0.05,800,FUT,NFO-FUT,NFO
13373186,52239,MFSL24JUNFUT,MFSL,0.0,2024-06-27,0.0,0.05,800,FUT,NFO-FUT,NFO
17141762,66960,MGL24APRFUT,MGL,0.0,2024-04-25,0.0,0.05,800,FUT,NFO-FUT,NFO
13464322,52595,MGL24MAYFUT,MGL,0.0,2024-05-30,0.0,0.05,800,FUT,NFO-FUT,NFO
13373954,52242,MGL24JUNFUT,MGL,0.0,2024-06-27,0.0,0.05,800,FUT,NFO-FUT,NFO
8961538,35006,MIDCPNIFTY24APRFUT,MIDCPNIFTY,0.0,2024-04-29,0.0,0.05,75,FUT,NFO-FUT,NFO
9141506,35709,MIDCPNIFTY24MAYFUT,MIDCPNIFTY,0.0,2024-05-27,0.0,0.05,75,FUT,NFO-FUT,NFO
8966402,35025,MIDCPNIFTY24JUNFUT,MIDCPNIFTY,0.0,2024-06-24,0.0,0.05,75,FUT,NFO-FUT,NFO
17142018,66961,MOTHERSON24APRFUT,MOTHERSON,0.0,2024-04-25,0.0,0.05,7100,FUT,NFO-FUT,NFO
13464578,52596,MOTHERSON24MAYFUT,MOTHERSON,0.0,2024-05-30,0.0,0.05,7100,FUT,NFO-FUT,NFO
13374210,52243,MOTHERSON24JUNFUT,MOTHERSON,0.0,2024-06-27,0.0,0.05,7100,FUT,NFO-FUT,NFO
17146626,66979,MPHASIS24APRFUT,MPHASIS,0.0,2024-04-25,0.0,0.05,275,FUT,NFO-FUT,NFO
13464834,52597,MPHASIS24MAYFUT,MPHASIS,0.0,2024-05-30,0.0,0.05,275,FUT,NFO-FUT,NFO
13374466,52244,MPHASIS24JUNFUT,MPHASIS,0.0,2024-06-27,0.0,0.05,275,FUT,NFO-FUT,NFO
17146882,66980,MRF24APRFUT,MRF,0.0,2024-04-25,0.0,0.05,5,FUT,NFO-FUT,NFO
13465090,52598,MRF24MAYFUT,MRF,0.0,2024-05-30,0.0,0.05,5,FUT,NFO-FUT,NFO
13374722,52245,MRF24JUNFUT,MRF,0.0,2024-06-27,0.0,0.05,5,FUT,NFO-FUT,NFO
17147138,66981,MUTHOOTFIN24APRFUT,MUTHOOTFIN,0.0,2024-04-25,0.0,0.05,550,FUT,NFO-FUT,NFO
13482242,52665,MUTHOOTFIN24MAYFUT,MUTHOOTFIN,0.0,2024-05-30,0.0,0.05,550,FUT,NFO-FUT,NFO
13377026,52254,MUTHOOTFIN24JUNFUT,MUTHOOTFIN,0.0,2024-06-27,0.0,0.05,550,FUT,NFO-FUT,NFO
17147394,66982,NATIONALUM24APRFUT,NATIONALUM,0.0,2024-04-25,0.0,0.05,7500,FUT,NFO-FUT,NFO
13482498,52666,NATIONALUM24MAYFUT,NATIONALUM,0.0,2024-05-30,0.0,0.05,7500,FUT,NFO-FUT,NFO
13377282,52255,NATIONALUM24JUNFUT,NATIONALUM,0.0,2024-06-27,0.0,0.05,7500,FUT,NFO-FUT,NFO
17147650,66983,NAUKRI24APRFUT,NAUKRI,0.0,2024-04-25,0.0,0.05,150,FUT,NFO-FUT,NFO
13482754,52667,NAUKRI24MAYFUT,NAUKRI,0.0,2024-05-30,0.0,0.05,150,FUT,NFO-FUT,NFO
13379586,52264,NAUKRI24JUNFUT,NAUKRI,0.0,2024-06-27,0.0,0.05,150,FUT,NFO-FUT,NFO
17147906,66984,NAVINFLUOR24APRFUT,NAVINFLUOR,0.0,2024-04-25,0.0,0.05,150,FUT,NFO-FUT,NFO
13483010,52668,NAVINFLUOR24MAYFUT,NAVINFLUOR,0.0,2024-05-30,0.0,0.05,150,FUT,NFO-FUT,NFO
13379842,52265,NAVINFLUOR24JUNFUT,NAVINFLUOR,0.0,2024-06-27,0.0,0.05,150,FUT,NFO-FUT,NFO
17148162,66985,NESTLEIND24APRFUT,NESTLEIND,0.0,2024-04-25,0.0,0.05,400,FUT,NFO-FUT,NFO
13484034,52672,NESTLEIND24MAYFUT,NESTLEIND,0.0,2024-05-30,0.0,0.05,400,FUT,NFO-FUT,NFO
13401346,52349,NESTLEIND24JUNFUT,NESTLEIND,0.0,2024-06-27,0.0,0.05,400,FUT,NFO-FUT,NFO
17148418,66986,NMDC24APRFUT,NMDC,0.0,2024-04-25,0.0,0.05,4500,FUT,NFO-FUT,NFO
13484290,52673,NMDC24MAYFUT,NMDC,0.0,2024-05-30,0.0,0.05,4500,FUT,NFO-FUT,NFO
13401602,52350,NMDC24JUNFUT,NMDC,0.0,2024-06-27,0.0,0.05,4500,FUT,NFO-FUT,NFO
17149698,66991,NTPC24APRFUT,NTPC,0.0,2024-04-25,0.0,0.05,3000,FUT,NFO-FUT,NFO
13526530,52838,NTPC24MAYFUT,NTPC,0.0,2024-05-30,0.0,0.05,3000,FUT,NFO-FUT,NFO
14301442,55865,NTPC24JUNFUT,NTPC,0.0,2024-06-27,0.0,0.05,3000,FUT,NFO-FUT,NFO
17149954,66992,OBEROIRLTY24APRFUT,OBEROIRLTY,0.0,2024-04-25,0.0,0.05,700,FUT,NFO-FUT,NFO
13526786,52839,OBEROIRLTY24MAYFUT,OBEROIRLTY,0.0,2024-05-30,0.0,0.05,700,FUT,NFO-FUT,NFO
14301698,55866,OBEROIRLTY24JUNFUT,OBEROIRLTY,0.0,2024-06-27,0.0,0.05,700,FUT,NFO-FUT,NFO
17152258,67001,OFSS24APRFUT,OFSS,0.0,2024-04-25,0.0,0.05,200,FUT,NFO-FUT,NFO
13528322,52845,OFSS24MAYFUT,OFSS,0.0,2024-05-30,0.0,0.05,200,FUT,NFO-FUT,NFO
15066370,58853,OFSS24JUNFUT,OFSS,0.0,2024-06-27,0.0,0.05,200,FUT,NFO-FUT,NFO
17152514,67002,ONGC24APRFUT,ONGC,0.0,2024-04-25,0.0,0.05,3850,FUT,NFO-FUT,NFO
13528578,52846,ONGC24MAYFUT,ONGC,0.0,2024-05-30,0.0,0.05,3850,FUT,NFO-FUT,NFO
15066626,58854,ONGC24JUNFUT,ONGC,0.0,2024-06-27,0.0,0.05,3850,FUT,NFO-FUT,NFO
17157122,67020,PAGEIND24APRFUT,PAGEIND,0.0,2024-04-25,0.0,0.05,15,FUT,NFO-FUT,NFO
13571074,53012,PAGEIND24MAYFUT,PAGEIND,0.0,2024-05-30,0.0,0.05,15,FUT,NFO-FUT,NFO
15069442,58865,PAGEIND24JUNFUT,PAGEIND,0.0,2024-06-27,0.0,0.05,15,FUT,NFO-FUT,NFO
17157378,67021,PEL24APRFUT,PEL,0.0,2024-04-25,0.0,0.05,750,FUT,NFO-FUT,NFO
